id_date,id_produit,id_client,id_region,id_livreur,quantite_vendue,montant_ht,montant_ttc,cout_livraison,delai_livraison_jours,remise_pct,statut_commande
20230621,21,5295,14,3,5,2940.55,3528.66,61.8,,5.0,retourné
20220404,4,3335,1,9,3,19665.69,23598.83,18.15,,0.0,annulé
20240613,21,2112,4,35,4,2722.6,3267.12,41.69,6.0,0.0,livré
20231108,9,1829,10,16,2,27510.92,33013.1,36.55,,5.0,retourné
20240502,5,4135,13,48,2,18071.44,21685.73,26.95,,0.0,retourné
20240410,5,4329,13,12,3,27846.42,33415.7,78.17,3.0,15.0,livré
20231003,7,7416,1,17,1,12981.15,15577.38,75.74,,20.0,retourné
20241009,20,4615,14,51,1,448.46,538.15,21.64,,5.0,annulé
20221103,26,3781,7,38,3,972.48,1166.98,21.7,,15.0,en_cours
20240913,8,4009,15,14,4,47518.8,57022.56,17.01,6.0,0.0,livré
20241102,10,2840,14,19,2,16233.3,19479.96,18.5,,0.0,annulé
20240711,28,6475,15,40,3,1361.31,1633.57,23.3,149.0,10.0,livré
20230126,5,1233,10,30,3,33856.23,40627.48,68.42,2.0,15.0,livré
20221229,13,1813,15,44,2,1928.72,2314.46,36.83,34.0,0.0,livré
20240917,5,6885,7,48,4,44295.72,53154.86,75.27,5.0,0.0,livré
20241016,19,5479,9,44,2,675.62,810.74,43.77,,0.0,en_cours
20241110,7,2011,1,20,3,40457.43,48548.92,30.96,7.0,0.0,livré
20220805,20,725,1,6,2,977.42,1172.9,22.89,,0.0,annulé
20220708,22,68,7,50,1,2542.16,3050.59,77.95,,10.0,annulé
20220414,21,7070,10,43,2,1141.52,1369.82,41.23,6.0,0.0,livré
20240726,17,5621,16,25,5,4209.8,5051.76,36.34,,15.0,retourné
20230711,31,848,9,4,1,94.76,113.71,57.17,,15.0,annulé
20230409,17,410,4,29,2,2049.02,2458.82,28.55,,20.0,retourné
20221102,32,5821,15,45,4,358.24,429.89,65.78,,15.0,annulé
20220906,24,3660,4,1,3,4336.23,5203.48,15.25,,20.0,annulé
20220505,34,2296,10,5,1,186.68,224.02,68.4,92.0,0.0,livré
20230916,30,6152,13,51,5,847.45,1016.94,31.71,,0.0,retourné
20241204,31,6236,4,34,4,318.8,382.56,38.54,,0.0,en_cours
20230529,9,4211,13,51,1,11444.59,13733.51,74.94,,0.0,annulé
20230329,26,5733,7,45,5,1707.65,2049.18,63.39,,0.0,en_cours
20220212,7,4723,4,50,4,50954.36,61145.23,27.92,,0.0,retourné
20220918,27,4420,13,35,3,788.82,946.58,53.48,,0.0,retourné
20220611,3,4700,1,21,5,37770.95,45325.14,41.22,,5.0,annulé
20240405,21,2611,15,17,5,3276.8,3932.16,36.12,61.0,15.0,livré
20231120,20,3992,10,20,5,2273.8,2728.56,57.83,2.0,0.0,livré
20221210,14,3542,4,46,2,766.32,919.58,36.03,,20.0,retourné
20220516,23,441,1,34,4,5427.8,6513.36,39.66,,0.0,retourné
20230107,12,5946,1,51,2,3246.9,3896.28,66.05,,15.0,annulé
20220731,21,2969,14,44,3,1565.52,1878.62,19.26,,0.0,retourné
20231120,15,4059,9,27,5,47992.45,57590.94,70.37,,15.0,en_cours
20220415,7,1629,14,48,5,71235.95,85483.14,56.92,,0.0,annulé
20220313,7,6934,1,39,3,36735.72,44082.86,25.46,,0.0,annulé
20240623,20,6316,4,29,3,1327.38,1592.86,23.39,,10.0,en_cours
20230719,9,4911,2,19,1,11588.18,13905.82,79.86,,0.0,retourné
20241209,20,6227,4,11,3,1279.89,1535.87,63.5,,20.0,livré
20240416,2,2217,14,43,5,49871.45,59845.74,25.19,,0.0,annulé
20230801,25,6137,7,30,1,1046.55,1255.86,54.17,,20.0,en_cours
20241218,28,2179,4,35,4,1570.52,1884.62,39.84,7.0,0.0,livré
20220220,8,490,4,20,2,26757.44,32108.93,77.39,1.0,0.0,livré
20220420,21,2139,15,12,4,2696.96,3236.35,40.18,,5.0,en_cours
20231220,22,6626,1,32,4,9050.4,10860.48,29.35,1.0,10.0,livré
20231128,35,3734,4,33,2,247.14,296.57,42.6,,0.0,annulé
20230620,2,6169,9,32,1,10449.09,12538.91,39.48,,5.0,annulé
20230720,9,3365,1,18,5,53991.1,64789.32,41.8,,15.0,retourné
20230218,3,3529,15,27,1,7303.45,8764.14,60.18,,10.0,en_cours
20241026,12,6109,4,20,3,3894.51,4673.41,56.83,,5.0,en_cours
20230514,20,2562,15,27,1,473.47,568.16,42.15,6.0,15.0,livré
20220806,31,1992,15,26,4,342.2,410.64,66.15,,0.0,annulé
20220715,12,900,7,51,1,1717.7,2061.24,19.84,,0.0,en_cours
20220225,15,2585,7,18,2,18586.02,22303.22,65.62,3.0,5.0,livré
20220314,22,1889,4,50,4,8914.4,10697.28,47.05,5.0,20.0,livré
20230110,14,1850,13,51,5,1888.2,2265.84,43.39,,0.0,annulé
20230227,9,3237,10,12,1,13041.38,15649.66,46.49,,5.0,retourné
20220929,17,5677,14,47,4,3669.28,4403.14,45.05,,5.0,livré
20221126,30,2717,4,45,4,520.8,624.96,34.82,1.0,5.0,livré
20240120,2,5993,4,22,1,12721.64,15265.97,18.92,2.0,20.0,livré
20230524,24,3790,14,1,4,4938.2,5925.84,29.04,,15.0,en_cours
20221020,20,722,1,2,2,916.96,1100.35,69.02,3.0,20.0,livré
20220131,9,2458,13,44,2,23816.88,28580.26,35.34,,5.0,annulé
20220212,14,4926,16,51,3,1091.88,1310.26,60.34,,20.0,annulé
20220423,22,6080,4,41,3,8004.15,9604.98,28.59,,0.0,annulé
20221001,19,3729,7,17,3,983.07,1179.68,57.01,,5.0,annulé
20240728,28,4436,7,47,5,1773.05,2127.66,79.99,,0.0,annulé
20220615,14,3821,7,47,1,392.11,470.53,15.8,4.0,20.0,livré
20230115,17,5943,15,51,5,5132.3,6158.76,69.2,1.0,0.0,livré
20220824,25,4267,1,44,4,3938.72,4726.46,73.34,5.0,5.0,livré
20240329,25,5985,1,48,4,3434.44,4121.33,45.61,6.0,15.0,livré
20240916,26,1403,7,47,5,1577.05,1892.46,75.18,,10.0,annulé
20220101,29,2566,4,42,5,1026.5,1231.8,64.36,,0.0,annulé
20240219,21,535,9,18,1,612.45,734.94,69.96,,10.0,en_cours
20220611,2,3468,10,47,4,51548.04,61857.65,54.14,155.0,20.0,livré
20220705,31,732,2,32,2,184.02,220.82,41.16,,0.0,retourné
20240604,9,2988,4,15,3,38061.15,45673.38,66.95,,0.0,en_cours
20220419,5,3694,13,5,3,32409.09,38890.91,72.55,,0.0,annulé
20240314,18,5908,14,21,5,3475.7,4170.84,74.25,,0.0,retourné
20230809,4,5226,14,12,2,11388.38,13666.06,63.55,7.0,0.0,livré
20221007,4,177,13,47,4,25491.92,30590.3,37.54,,0.0,retourné
20230125,2,2847,16,5,1,10877.09,13052.51,74.34,,5.0,en_cours
20220607,19,6468,2,30,5,1519.2,1823.04,74.14,,10.0,retourné
20240214,34,6509,2,35,1,185.44,222.53,58.59,,20.0,annulé
20241031,30,2978,10,2,5,713.0,855.6,48.82,,15.0,livré
20220208,15,1754,10,24,4,40391.96,48470.35,41.97,89.0,0.0,livré
20221106,12,528,4,23,1,1563.52,1876.22,76.6,,20.0,annulé
20240222,27,2861,10,6,4,1118.28,1341.94,48.27,,20.0,annulé
20221030,3,1754,16,24,4,30647.52,36777.02,79.35,,10.0,livré
20230605,31,6027,4,28,5,423.85,508.62,28.9,,0.0,en_cours
20240302,9,4003,13,15,3,35763.42,42916.1,61.46,,10.0,retourné
20240601,17,2279,2,30,3,2857.92,3429.5,59.47,,0.0,annulé
20230710,25,3982,4,33,3,3236.94,3884.33,36.81,,15.0,en_cours
20230111,17,4925,10,11,2,2024.84,2429.81,43.77,151.0,5.0,livré
20221231,31,4102,14,48,5,485.65,582.78,59.37,,10.0,retourné
20220707,28,7445,13,6,2,906.42,1087.7,52.61,,0.0,annulé
20230224,35,506,2,3,4,419.8,503.76,30.14,,15.0,annulé
20220320,34,2175,16,26,2,338.2,405.84,31.19,,0.0,annulé
20241223,13,6302,7,28,5,4864.0,5836.8,35.02,,0.0,annulé
20220301,18,7139,1,50,1,903.82,1084.58,41.14,,0.0,retourné
20220622,22,449,14,47,5,12444.35,14933.22,27.01,2.0,0.0,livré
20220611,10,559,1,42,1,10230.99,12277.19,63.35,,0.0,retourné
20221024,16,7497,13,34,6,41112.54,49335.05,31.94,7.0,0.0,livré
20230911,29,3713,15,1,3,556.05,667.26,53.44,,0.0,annulé
20240528,8,1309,14,30,4,50665.68,60798.82,54.67,,0.0,annulé
20230609,11,7167,7,16,4,11994.6,14393.52,20.81,,0.0,annulé
20241005,12,1011,4,35,2,2855.28,3426.34,66.69,,0.0,livré
20221124,11,3090,4,51,4,10913.84,13096.61,32.19,,10.0,livré
20230730,33,1495,9,25,4,579.96,695.95,79.61,,5.0,annulé
20241130,14,5155,13,31,5,1866.95,2240.34,46.15,,15.0,annulé
20230910,15,6509,2,37,3,28731.81,34478.17,67.31,,10.0,retourné
20230909,34,400,16,18,2,331.36,397.63,59.62,,0.0,retourné
20220705,1,6831,15,51,2,26625.84,31951.01,77.82,,15.0,retourné
20220514,14,3986,16,41,3,1054.05,1264.86,70.36,,0.0,en_cours
20240423,13,2742,16,26,5,4675.8,5610.96,32.46,,5.0,retourné
20220121,26,1014,7,22,3,916.41,1099.69,66.88,,0.0,annulé
20240916,25,3537,16,14,2,2004.02,2404.82,29.82,,20.0,annulé
20240326,20,3723,4,20,2,1032.42,1238.9,51.59,4.0,20.0,livré
20240326,2,6791,4,45,3,29913.9,35896.68,23.59,,0.0,annulé
20221219,1,5917,14,44,1,11945.32,14334.38,31.55,,0.0,en_cours
20240820,34,531,7,14,3,488.01,585.61,36.84,,0.0,annulé
20220416,22,5890,9,45,1,2811.66,3373.99,35.15,,10.0,en_cours
20230615,21,3056,1,3,3,1653.09,1983.71,68.94,7.0,0.0,livré
20220918,17,3311,1,9,1,842.46,1010.95,65.07,,0.0,retourné
20231111,3,7278,10,37,2,17145.6,20574.72,16.95,,0.0,retourné
20240504,8,7470,10,37,1,12171.18,14605.42,29.67,,0.0,annulé
20241006,9,6951,1,22,4,45099.28,54119.14,58.71,,0.0,retourné
20230622,5,1014,7,12,3,32808.45,39370.14,37.6,,5.0,retourné
20240615,12,4121,4,39,5,6602.05,7922.46,41.91,,5.0,retourné
20230812,11,3753,16,6,5,14714.6,17657.52,16.37,,0.0,retourné
20220407,22,6140,4,28,3,7857.39,9428.87,63.27,91.0,20.0,livré
20220328,17,6787,10,45,5,3974.9,4769.88,23.56,1.0,15.0,livré
20220731,20,2387,7,18,5,2059.35,2471.22,51.55,,5.0,retourné
20220213,15,4253,10,31,1,9309.27,11171.12,19.17,,15.0,retourné
20220530,31,803,15,10,5,436.8,524.16,66.02,,15.0,en_cours
20220930,9,4006,13,33,5,61960.1,74352.12,53.85,,10.0,annulé
20220223,2,7056,4,27,5,54985.4,65982.48,63.22,5.0,0.0,livré
20220423,30,6015,13,48,3,483.84,580.61,24.9,5.0,0.0,livré
20221124,30,191,7,38,4,658.76,790.51,74.5,,0.0,annulé
20231116,7,799,4,49,3,46078.17,55293.8,32.36,,15.0,annulé
20230327,34,6194,10,42,1,179.62,215.54,46.38,,15.0,annulé
20241213,14,6322,7,10,4,1687.96,2025.55,35.48,,5.0,en_cours
20240107,2,2795,1,26,4,46938.0,56325.6,34.58,,0.0,retourné
20240224,27,4159,15,36,1,221.2,265.44,72.65,,5.0,retourné
20220110,35,5029,4,35,3,327.18,392.62,64.8,,0.0,annulé
20240510,23,952,1,17,2,2812.58,3375.1,71.44,5.0,0.0,livré
20230922,24,749,15,32,4,4517.76,5421.31,46.85,4.0,20.0,livré
20240812,24,3003,9,48,4,4802.24,5762.69,40.32,,5.0,annulé
20240221,9,5772,1,39,5,57840.7,69408.84,24.83,2.0,10.0,livré
20241214,5,5304,4,11,3,27874.2,33449.04,66.69,7.0,20.0,livré
20220825,21,6292,13,5,4,2103.96,2524.75,23.34,2.0,5.0,livré
20220221,3,4161,7,9,2,17247.5,20697.0,66.29,,0.0,annulé
20240524,19,148,14,35,3,1113.81,1336.57,49.43,6.0,5.0,livré
20240614,1,5801,13,9,4,52766.52,63319.82,62.6,,0.0,en_cours
20230707,31,7145,7,7,3,277.29,332.75,72.02,153.0,10.0,livré
20230919,6,7416,16,14,4,58476.16,70171.39,26.03,4.0,20.0,livré
20220527,16,3891,16,4,4,27081.32,32497.58,22.08,3.0,0.0,livré
20240131,14,3608,7,24,3,1031.4,1237.68,51.65,,0.0,annulé
20230622,34,349,7,8,2,362.16,434.59,44.27,2.0,0.0,livré
20221019,31,845,2,1,1,83.6,100.32,66.35,5.0,20.0,livré
20231110,35,2686,16,19,1,114.25,137.1,46.1,,0.0,retourné
20220419,20,6156,7,4,4,1543.04,1851.65,17.07,4.0,20.0,livré
20230511,31,3259,2,21,4,341.8,410.16,47.25,2.0,0.0,livré
20230923,10,4743,2,49,1,10127.6,12153.12,19.19,,5.0,retourné
20241120,33,486,2,28,1,123.69,148.43,39.42,,15.0,retourné
20230714,10,2999,4,51,2,15592.44,18710.93,54.7,,15.0,annulé
20230520,4,1309,15,24,3,18831.21,22597.45,71.32,,20.0,en_cours
20241117,2,3479,1,18,3,32636.28,39163.54,73.02,,0.0,annulé
20221003,10,1280,2,26,5,45658.5,54790.2,70.86,,20.0,livré
20220307,32,4589,7,51,5,400.1,480.12,48.51,,20.0,annulé
20220916,2,3211,9,39,3,39114.18,46937.02,70.44,,10.0,retourné
20231121,10,7050,1,44,3,23607.3,28328.76,19.03,,0.0,en_cours
20221118,27,299,7,42,5,1296.35,1555.62,40.89,4.0,15.0,livré
20240423,35,5182,1,25,3,371.01,445.21,51.93,,5.0,retourné
20221004,30,926,13,6,1,140.07,168.08,21.88,31.0,0.0,livré
20221026,32,3400,1,44,5,431.0,517.2,62.68,,15.0,livré
20240929,31,330,1,50,2,191.34,229.61,78.16,,10.0,livré
20220224,34,36,9,49,5,828.3,993.96,58.72,,5.0,retourné
20231230,6,5766,9,40,1,14919.28,17903.14,19.81,2.0,0.0,livré
20231208,26,386,10,25,4,1091.52,1309.82,40.17,,15.0,annulé
20241105,24,6243,13,32,1,1289.36,1547.23,41.31,,0.0,en_cours
20240904,18,145,10,30,1,852.71,1023.25,41.76,,0.0,retourné
20230419,19,4360,15,7,2,745.98,895.18,30.29,,5.0,annulé
20240312,21,5919,10,18,1,676.3,811.56,68.58,,20.0,en_cours
20230707,8,7424,7,15,2,26299.44,31559.33,75.75,,15.0,annulé
20230129,24,6126,9,10,2,2697.88,3237.46,57.72,,0.0,retourné
20240807,14,536,1,19,3,1362.06,1634.47,53.51,,0.0,retourné
20240725,3,1612,14,3,2,15053.12,18063.74,40.53,,0.0,en_cours
20230214,12,1544,7,3,1,1610.87,1933.04,39.74,1.0,10.0,livré
20220522,30,6714,15,39,2,276.34,331.61,56.14,6.0,15.0,livré
20240423,13,374,2,33,5,4539.75,5447.7,16.81,,0.0,retourné
20230308,3,7338,1,40,2,16067.62,19281.14,27.77,7.0,10.0,livré
20220424,33,2829,7,4,3,370.29,444.35,20.53,,20.0,retourné
20240622,30,5154,1,49,2,258.16,309.79,16.3,,0.0,retourné
20231222,1,6726,1,5,4,51985.76,62382.91,63.18,,20.0,annulé
20240219,10,7159,10,31,4,37586.76,45104.11,19.68,,15.0,en_cours
20220110,1,2104,14,28,3,39936.27,47923.52,21.72,5.0,0.0,livré
20221022,35,5232,15,41,1,121.64,145.97,65.63,1.0,5.0,livré
20230210,25,5234,9,43,4,3665.28,4398.34,19.76,295.0,0.0,livré
20220416,16,6848,2,51,5,36735.85,44083.02,58.35,,0.0,retourné
20230410,30,3976,16,23,4,581.04,697.25,62.98,122.0,20.0,livré
20230703,23,3226,10,18,4,5690.28,6828.34,27.87,35.0,0.0,livré
20240208,28,5742,7,21,5,1777.65,2133.18,78.35,,15.0,annulé
20221111,19,7362,16,38,1,309.21,371.05,74.17,,0.0,annulé
20221108,13,7018,1,44,5,4849.7,5819.64,70.55,5.0,0.0,livré
20240313,21,2392,14,35,3,1723.08,2067.7,60.18,,10.0,en_cours
20231220,8,2840,10,31,5,69427.15,83312.58,63.02,,15.0,annulé
20231020,23,3322,7,26,3,3538.29,4245.95,25.82,,15.0,en_cours
20231011,20,5895,4,13,5,2276.45,2731.74,66.7,,5.0,annulé
20241124,18,4521,10,10,5,4351.7,5222.04,58.35,,5.0,en_cours
20230608,5,2374,4,13,5,45269.35,54323.22,65.64,92.0,10.0,livré
20241012,28,5808,9,40,5,2136.75,2564.1,59.88,,0.0,en_cours
20230912,32,3918,9,37,3,223.08,267.7,56.96,,5.0,annulé
20220415,8,2020,16,6,5,62661.25,75193.5,65.02,,20.0,annulé
20240420,30,1665,15,49,2,283.06,339.67,58.91,,0.0,annulé
20240407,26,4929,14,19,3,792.3,950.76,17.99,,0.0,annulé
20220901,9,3623,4,5,2,22193.6,26632.32,56.25,,0.0,livré
20240216,34,5307,9,10,4,766.04,919.25,73.87,,10.0,retourné
20220111,2,5184,1,16,2,23783.12,28539.74,74.59,324.0,0.0,livré
20230921,17,599,1,6,5,4688.95,5626.74,24.65,3.0,0.0,livré
20220709,2,7498,13,3,5,64335.0,77202.0,37.22,,10.0,annulé
20240526,18,5966,16,17,2,1537.42,1844.9,27.07,,0.0,retourné
20220902,30,2327,10,31,4,676.72,812.06,44.54,,10.0,en_cours
20231211,8,2664,14,46,1,14780.13,17736.16,72.58,,0.0,en_cours
20220310,8,1725,1,24,3,40101.15,48121.38,45.39,31.0,5.0,livré
20230805,19,6952,9,46,5,1736.5,2083.8,51.58,,15.0,retourné
20220710,16,4576,1,38,5,36079.9,43295.88,69.07,150.0,0.0,livré
20220224,33,1410,4,51,1,109.7,131.64,74.21,,0.0,retourné
20220909,13,3822,2,8,1,1001.27,1201.52,58.24,5.0,20.0,livré
20230629,18,1696,10,32,1,889.37,1067.24,60.3,,15.0,retourné
20220813,1,1674,9,20,3,39087.0,46904.4,50.77,,0.0,annulé
20240724,19,5464,14,22,4,1374.76,1649.71,58.75,,0.0,retourné
20240614,33,615,1,51,4,518.88,622.66,44.65,,15.0,annulé
20231210,21,1131,13,44,4,2552.92,3063.5,46.27,,0.0,retourné
20220221,30,4844,1,51,5,692.45,830.94,26.01,,0.0,en_cours
20221004,22,7055,4,17,3,8616.84,10340.21,55.85,,0.0,livré
20220830,23,7181,15,41,3,4152.33,4982.8,55.25,,5.0,livré
20240831,4,4471,1,29,4,24638.04,29565.65,19.58,,0.0,livré
20240911,11,273,15,46,5,14839.75,17807.7,65.36,30.0,20.0,livré
20240806,10,2302,4,7,1,9270.92,11125.1,54.91,,10.0,annulé
20220925,25,2131,1,2,1,979.58,1175.5,64.96,,0.0,annulé
20231209,23,1238,1,43,4,5864.4,7037.28,52.23,,0.0,livré
20230904,2,4402,16,19,5,52984.45,63581.34,62.22,,0.0,annulé
20221015,4,1478,10,34,1,6304.24,7565.09,48.94,,20.0,annulé
20240127,5,6348,10,4,5,54493.4,65392.08,21.08,,20.0,en_cours
20240513,19,4997,4,25,3,957.9,1149.48,21.07,,20.0,annulé
20221017,32,1865,16,14,4,307.8,369.36,37.1,,20.0,en_cours
20221215,24,6326,4,43,3,3754.59,4505.51,35.95,,5.0,annulé
20241122,16,5538,16,51,5,42357.4,50828.88,18.47,,10.0,en_cours
20230926,20,5840,10,35,2,861.14,1033.37,48.87,,20.0,annulé
20230822,15,7398,7,22,1,9530.99,11437.19,54.21,,20.0,en_cours
20230424,6,359,1,38,3,46771.11,56125.33,24.02,,20.0,annulé
20240527,16,3280,7,36,5,40089.95,48107.94,48.19,,5.0,retourné
20240109,20,2842,4,36,5,2131.4,2557.68,68.02,5.0,15.0,livré
20241229,9,1648,1,20,4,43137.48,51764.98,46.84,1.0,10.0,livré
20230406,4,6175,9,31,3,22061.52,26473.82,36.83,,15.0,retourné
20240410,25,2572,13,25,2,1789.98,2147.98,48.18,,20.0,en_cours
20231116,22,2075,10,38,4,11122.92,13347.5,60.54,,5.0,en_cours
20241219,11,6792,16,26,3,9442.65,11331.18,52.45,6.0,0.0,livré
20230816,18,1969,1,51,2,1511.96,1814.35,69.25,,0.0,retourné
20230521,9,3499,1,1,1,12704.41,15245.29,62.09,3.0,5.0,livré
20241001,31,2631,2,51,5,446.15,535.38,77.9,,0.0,livré
20220124,27,3836,4,7,2,528.36,634.03,32.87,6.0,0.0,livré
20230317,7,2039,10,39,1,14384.37,17261.24,25.76,6.0,0.0,livré
20230724,19,5603,1,24,1,312.04,374.45,63.0,,0.0,retourné
20220105,32,6512,9,48,1,82.27,98.72,57.67,181.0,5.0,livré
20230412,6,3571,7,21,1,13405.86,16087.03,30.78,,15.0,retourné
20241124,17,7540,13,31,3,2929.11,3514.93,51.85,,5.0,annulé
20240428,6,5962,1,39,4,57017.32,68420.78,67.51,7.0,5.0,livré
20220903,15,856,13,3,1,9511.46,11413.75,38.24,,20.0,en_cours
20240224,25,3969,4,41,2,2215.64,2658.77,33.37,,0.0,livré
20221020,4,5522,2,28,5,29962.0,35954.4,77.2,,0.0,retourné
20220426,28,7290,14,39,5,1800.05,2160.06,69.47,,0.0,en_cours
20230403,19,6013,13,32,2,612.92,735.5,42.33,184.0,15.0,livré
20220106,27,5036,15,29,3,646.89,776.27,52.57,268.0,0.0,livré
20221121,35,6087,1,28,2,240.1,288.12,25.43,,0.0,retourné
20221127,6,290,7,21,1,13079.87,15695.84,47.11,,15.0,annulé
20241017,32,2875,13,27,3,213.9,256.68,40.1,,15.0,retourné
20230415,10,934,1,2,5,49175.85,59011.02,65.04,,0.0,en_cours
20220103,32,4338,1,39,1,78.97,94.76,42.8,271.0,5.0,livré
20230306,20,2104,4,40,5,2420.45,2904.54,38.15,,15.0,annulé
20240225,24,5068,16,41,1,1340.19,1608.23,15.63,2.0,0.0,livré
20230403,9,793,7,38,3,33284.52,39941.42,21.06,,10.0,en_cours
20221024,21,4169,7,12,2,1208.14,1449.77,15.9,5.0,0.0,livré
20230214,13,3659,13,51,5,3967.45,4760.94,29.57,,10.0,annulé
20230529,28,7205,7,40,1,442.71,531.25,38.94,,0.0,en_cours
20240904,26,808,7,51,4,1104.24,1325.09,19.94,,0.0,annulé
20241205,31,132,15,16,5,417.9,501.48,29.85,,10.0,en_cours
20241210,1,5045,15,11,5,61162.75,73395.3,33.95,,15.0,livré
20230201,16,6795,4,39,4,32463.56,38956.27,20.91,182.0,15.0,livré
20220403,34,874,9,20,4,629.52,755.42,42.99,,0.0,annulé
20220417,17,2290,15,1,1,977.52,1173.02,43.18,,0.0,retourné
20240527,7,6932,4,37,4,51668.52,62002.22,75.17,4.0,0.0,livré
20240609,24,5246,1,50,4,4617.84,5541.41,71.46,,10.0,annulé
20230807,26,3084,15,25,3,983.43,1180.12,66.99,,0.0,retourné
20241014,29,4838,7,4,5,921.75,1106.1,44.81,4.0,0.0,livré
20221103,19,7031,15,44,3,996.75,1196.1,22.9,,15.0,annulé
20220827,34,6470,15,30,2,370.82,444.98,61.1,3.0,15.0,livré
20230409,1,753,1,4,1,11184.44,13421.33,52.51,,0.0,annulé
20241111,17,6097,10,3,5,3891.6,4669.92,51.55,4.0,0.0,livré
20241022,1,6592,1,50,2,23464.26,28157.11,34.63,5.0,15.0,livré
20230215,22,1829,1,40,5,14275.45,17130.54,25.15,,15.0,annulé
20241119,34,2930,4,5,3,575.16,690.19,40.24,7.0,5.0,livré
20230918,25,1797,14,11,2,2234.62,2681.54,38.96,7.0,15.0,livré
20240925,22,7262,1,37,2,5432.34,6518.81,44.77,,0.0,livré
20230904,15,6205,4,4,2,16121.16,19345.39,48.07,,20.0,en_cours
20230116,29,770,10,21,4,724.48,869.38,59.55,,0.0,en_cours
20220606,2,4155,1,6,4,45936.6,55123.92,49.6,183.0,20.0,livré
20231110,10,5380,9,35,1,7676.02,9211.22,26.84,,0.0,en_cours
20221002,35,4231,1,50,1,132.26,158.71,60.67,,0.0,livré
20220705,1,252,4,32,5,68166.95,81800.34,39.39,,15.0,annulé
20230728,4,4393,7,23,5,30958.1,37149.72,53.87,,0.0,livré
20230522,33,1925,1,51,1,118.19,141.83,63.99,,0.0,retourné
20230226,12,6906,9,5,5,8047.15,9656.58,48.02,,20.0,livré
20241105,6,7152,7,46,4,56853.92,68224.7,30.28,,0.0,livré
20240107,10,6803,7,24,4,38640.68,46368.82,70.63,,0.0,en_cours
20220810,2,7155,1,6,3,37184.55,44621.46,68.48,3.0,20.0,livré
20230805,6,798,15,29,1,16849.02,20218.82,25.72,61.0,5.0,livré
20220819,35,546,14,20,5,634.8,761.76,72.11,4.0,15.0,livré
20231225,4,5831,4,24,4,23843.32,28611.98,45.12,,15.0,retourné
20231028,34,4656,1,21,2,314.9,377.88,22.19,,15.0,annulé
20231028,9,3573,2,49,3,40636.98,48764.38,59.67,,10.0,annulé
20240725,17,1268,1,5,2,1948.04,2337.65,22.6,,0.0,annulé
20240717,22,984,10,3,5,10654.3,12785.16,24.9,6.0,10.0,livré
20220419,9,7057,15,38,3,37737.84,45285.41,77.39,,15.0,en_cours
20231119,28,5699,2,49,5,1799.45,2159.34,74.69,,20.0,en_cours
20230716,13,3631,7,37,2,1608.8,1930.56,27.43,,15.0,en_cours
20220414,33,2260,10,14,4,547.92,657.5,20.4,,10.0,en_cours
20241127,35,5916,7,12,4,503.8,604.56,54.59,,20.0,annulé
20220427,27,5059,13,33,5,1329.4,1595.28,70.99,,20.0,en_cours
20240515,24,1258,1,17,5,6886.65,8263.98,28.87,,20.0,retourné
20240610,8,6883,16,34,1,14828.56,17794.27,19.24,7.0,10.0,livré
20220205,21,6961,13,24,4,2386.76,2864.11,49.01,,0.0,retourné
20220505,24,5650,7,12,1,1298.05,1557.66,18.62,214.0,0.0,livré
20230619,15,1449,14,37,3,25847.94,31017.53,68.74,,20.0,annulé
20231006,2,555,15,33,2,21603.02,25923.62,36.61,,0.0,annulé
20240607,14,143,14,18,3,1137.36,1364.83,29.33,,0.0,retourné
20231229,12,2756,1,44,1,1608.33,1930.0,65.72,,20.0,en_cours
20241222,34,3188,2,43,2,368.36,442.03,37.85,,15.0,retourné
20230306,5,3294,9,28,5,53175.15,63810.18,53.66,,10.0,annulé
20231213,4,4482,10,11,4,27230.4,32676.48,45.48,,15.0,en_cours
20230130,9,2791,1,46,4,47463.72,56956.46,40.54,3.0,0.0,livré
20230803,1,5580,4,8,1,14295.94,17155.13,26.3,,0.0,en_cours
20220207,35,7509,15,37,1,129.33,155.2,41.94,,5.0,annulé
20220403,5,7362,7,47,4,38509.76,46211.71,49.31,,10.0,retourné
20240210,1,129,10,32,2,23954.04,28744.85,26.55,,15.0,retourné
20240524,3,1014,13,51,3,21508.92,25810.7,70.33,1.0,10.0,livré
20220729,21,6376,9,38,4,2155.32,2586.38,46.56,,10.0,livré
20241231,1,1817,14,8,1,13947.35,16736.82,68.23,1.0,0.0,livré
20241102,14,2351,10,37,4,1454.8,1745.76,75.96,,20.0,retourné
20220403,11,6650,15,6,4,12198.32,14637.98,18.12,,10.0,annulé
20220731,7,3847,1,10,3,35410.08,42492.1,20.47,,0.0,livré
20231016,4,6340,1,5,3,17536.05,21043.26,55.13,,10.0,en_cours
20220713,17,752,9,48,1,1010.11,1212.13,64.6,,15.0,retourné
20240205,21,7349,2,31,1,585.16,702.19,34.01,,0.0,en_cours
20240930,11,5453,1,8,1,2698.47,3238.16,39.49,,5.0,retourné
20240530,26,18,16,3,1,284.34,341.21,27.49,,0.0,en_cours
20220313,24,6447,9,12,4,5050.4,6060.48,46.88,7.0,20.0,livré
20220125,17,2713,13,1,1,964.41,1157.29,20.74,,0.0,retourné
20230115,7,882,10,43,4,54097.04,64916.45,38.76,4.0,0.0,livré
